tag,step,wall_time,value,event_file
Episode_Reward/action_rate_l2,92212,1788216318.4193704,-0.0037028989754617214,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92213,1788216319.0077672,-0.0037927734665572643,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92214,1788216319.5905712,-0.003881057258695364,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92215,1788216320.1758838,-0.0036271752323955297,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92216,1788216320.7637289,-0.003708832897245884,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92217,1788216321.3910282,-0.003881524782627821,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92218,1788216322.0576048,-0.003735199337825179,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92099,1788216249.8193746,-0.0015173570718616247,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92100,1788216250.6598084,-0.0017348797991871834,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92101,1788216251.274721,-0.0021868469193577766,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92102,1788216251.8400815,-0.0022330943029373884,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92103,1788216252.4207773,-0.0022114901803433895,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92104,1788216253.0048375,-0.002270048251375556,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92105,1788216253.5887935,-0.0026428760029375553,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92106,1788216254.1653101,-0.0029558928217738867,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92107,1788216254.7578614,-0.0036030150949954987,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92108,1788216255.3436167,-0.004105840809643269,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92109,1788216255.917077,-0.004134926944971085,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92110,1788216256.8286197,-0.007358415983617306,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92111,1788216257.4378731,-0.006604776717722416,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92112,1788216258.018586,-0.006257686764001846,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92113,1788216258.6007557,-0.00889637228101492,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92114,1788216259.1709146,-0.008055232465267181,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92115,1788216259.755594,-0.007276556454598904,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92116,1788216260.3369646,-0.006992164999246597,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92117,1788216260.9263015,-0.0064941998571157455,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92118,1788216261.513096,-0.006897989194840193,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92119,1788216262.0924058,-0.005760233383625746,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92120,1788216262.6739094,-0.005368671379983425,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92121,1788216263.2624915,-0.006117819808423519,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92122,1788216263.927774,-0.007030665408819914,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92123,1788216264.5619552,-0.0058733075857162476,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92124,1788216265.1646845,-0.00714837945997715,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92125,1788216265.7507992,-0.006561001297086477,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92126,1788216266.3198035,-0.0069372090511024,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92127,1788216266.9062424,-0.0070223077200353146,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92128,1788216267.5111778,-0.007381224073469639,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92129,1788216268.0921822,-0.005530509166419506,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92130,1788216268.6767364,-0.005710789933800697,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92131,1788216269.2919545,-0.007049733307212591,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92132,1788216269.8797224,-0.0068201785907149315,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92133,1788216270.456695,-0.006226468365639448,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92134,1788216271.1158106,-0.006433130707591772,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92135,1788216271.739812,-0.006126127205789089,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92136,1788216272.3309722,-0.007850589230656624,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92137,1788216272.919117,-0.006766877137124538,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92138,1788216273.5012047,-0.006109348498284817,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92139,1788216274.0873039,-0.0067587681114673615,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92140,1788216274.676747,-0.008235635235905647,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92141,1788216275.282249,-0.00838831253349781,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92142,1788216275.8709898,-0.007747039198875427,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92143,1788216276.4637818,-0.005715349223464727,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92144,1788216277.0696125,-0.008072735741734505,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92145,1788216277.7125804,-0.00836109183728695,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92146,1788216278.38365,-0.006478585302829742,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92147,1788216279.02624,-0.006287350784987211,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92148,1788216279.6229804,-0.00650640856474638,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92149,1788216280.2265801,-0.006729702465236187,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92150,1788216280.8061671,-0.005713935475796461,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92151,1788216281.4127004,-0.006935471668839455,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92152,1788216282.0146394,-0.006288168951869011,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92153,1788216282.634309,-0.005686511751264334,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92154,1788216283.2424374,-0.006639343686401844,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92155,1788216283.8406494,-0.007081625983119011,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92156,1788216284.4216673,-0.006704568862915039,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92157,1788216285.027933,-0.007078786380589008,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92158,1788216285.7064383,-0.0066821700893342495,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92159,1788216286.3258696,-0.0061219013296067715,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92160,1788216286.9128425,-0.006228588055819273,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92161,1788216287.5089297,-0.0072548105381429195,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92162,1788216288.0890527,-0.012817911803722382,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92163,1788216288.6758635,-0.006070147268474102,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92164,1788216289.2860515,-0.005356436129659414,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92165,1788216289.8744075,-0.0061544436030089855,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92166,1788216290.4643424,-0.006089469417929649,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92167,1788216291.0679705,-0.00627527292817831,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92168,1788216291.6520853,-0.006381290964782238,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_smoothness_l2,92169,1788216292.2735863,-0.006612373050302267,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
